pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
-150,z,0,0,0,0,,,,,42,1,169,3,1153.6029511000002,1154.6029766000006,1154.6029766000006,1154.6029766000006,1154.6029766000006,1154.6029766000006,1155.6023054000002,1155.6023054000002,z,1,0.41062190000002374,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,42,2,170,3,1156.0350387000003,1157.0359899,1157.0359899,1157.0359899,1157.0359899,1157.0359899,1158.0342161000003,1158.0342161000003,z,1,3.1130804999997963,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,42,3,171,0,1161.1673981,1162.1679467,1162.1679467,1162.1679467,1162.1679467,1162.1679467,1163.1660959000005,1163.1660959000005,x,1,0.8524150000007467,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,43,0,172,0,1164.0496015000003,1165.0494955999998,1165.0494955999998,1165.0494955999998,1165.0494955999998,1165.0494955999998,1166.0489319000003,1166.0489319000003,x,1,0.7859544999996615,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,43,1,173,3,1166.8652865,1167.8644252999998,1167.8644252999998,1167.8644252999998,1167.8644252999998,1167.8644252999998,1168.8646058999998,1168.8646058999998,z,1,0.42501469999979236,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,43,2,174,0,1169.3148303000003,1170.3146147000002,1170.3146147000002,1170.3146147000002,1170.3146147000002,1170.3146147000002,1171.3141975000003,1171.3141975000003,x,1,0.46243379999987155,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,43,3,175,2,1171.7969767,1172.7961977,1172.7961977,1172.7961977,1172.7961977,1172.7961977,1173.7971324000005,1173.7971324000005,c,1,0.5260143000000426,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,44,0,176,1,1174.3465238000003,1175.3465950000004,1175.3465950000004,1175.3465950000004,1175.3465950000004,1175.3465950000004,1176.3457119999998,1176.3457119999998,v,1,0.40190839999968375,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,44,1,177,1,1176.7790987000003,1177.7780488000003,1177.7780488000003,1177.7780488000003,1177.7780488000003,1177.7780488000003,1178.7783642999998,1178.7783642999998,v,1,0.551383800000167,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,44,2,178,2,1179.3614375000002,1180.3603355,1180.3603355,1180.3603355,1180.3603355,1180.3783342000002,1181.3609661000005,1181.3609661000005,c,1,0.5647818000002189,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,44,3,179,2,1181.9438983000005,1182.9432032999998,1182.9432032999998,1182.9432032999998,1182.9432032999998,1182.9432032999998,1183.9434055000006,1183.9434055000006,c,1,0.4828034999995907,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,45,0,180,3,1184.4434025000005,1185.4585468,1185.4585468,1185.4585468,1185.4585468,1185.4585468,1186.4588161000006,1186.4588161000006,z,1,0.5748006999997415,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,45,1,181,2,1187.0588922000002,1188.0586450000005,1188.0586450000005,1188.0586450000005,1188.0586450000005,1188.0586450000005,1189.0585729999998,1189.0585729999998,c,1,0.5519865000001118,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,45,2,182,3,1189.6414778000003,1190.6427151000003,1190.6427151000003,1190.6427151000003,1190.6427151000003,1190.6427151000003,1191.6408301000006,1191.6408301000006,z,1,0.4579109999999673,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,45,3,183,0,1192.1244627,1193.1236516000004,1193.1236516000004,1193.1236516000004,1193.1236516000004,1193.1236516000004,1194.1235161999998,1194.1235161999998,x,1,0.5717087999996693,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,46,0,184,0,1194.7234448000004,1195.7240542000004,1195.7240542000004,1195.7240542000004,1195.7240542000004,1195.7240542000004,1196.7226899000002,1196.7226899000002,x,1,0.383564799999931,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,46,1,185,1,1197.1229994999999,1198.1222678999998,1198.1222678999998,1198.1222678999998,1198.1222678999998,1198.1222678999998,1199.1218398000005,1199.1218398000005,v,1,0.5305942999998479,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,46,2,186,0,1199.6724653000006,1200.6722225999997,1200.6722225999997,1200.6722225999997,1200.6722225999997,1200.6722225999997,1201.6710440000002,1201.6710440000002,x,1,0.48890460000029634,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,46,3,187,2,1202.1880748999997,1203.1871817000006,1203.1871817000006,1203.1871817000006,1203.1871817000006,1203.2037571000005,1204.1872466,1204.1872466,c,1,0.820862600000055,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,47,0,188,0,1205.0370202999998,1206.0379239,1206.0379239,1206.0379239,1206.0379239,1206.0379239,1207.0363198999999,1207.0363198999999,x,1,0.6013631000000714,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,47,1,189,0,1207.6691327000003,1208.6698315999997,1208.6698315999997,1208.6698315999997,1208.6698315999997,1208.6698315999997,1209.6688196,1209.6688196,x,1,0.48936839999942094,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,47,2,190,0,1210.1857075000003,1211.1854571999997,1211.1854571999997,1211.1854571999997,1211.1854571999997,1211.1854571999997,1212.1848968,1212.1848968,x,1,0.43281989999968573,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,47,3,191,0,1212.6345999999999,1213.6348724000004,1213.6348724000004,1213.6348724000004,1213.6348724000004,1213.6348724000004,1214.6338385000004,1214.6338385000004,x,1,0.45129489999953876,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,48,0,192,0,1215.1171881000005,1216.1173377,1216.1173377,1216.1173377,1216.1173377,1216.1173377,1217.1167586000006,1217.1167586000006,x,1,0.7188097000002927,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,48,1,193,1,1217.8660061000005,1218.8657169000003,1218.8657169000003,1218.8657169000003,1218.8657169000003,1218.8828472999999,1219.8657786999997,1219.8657786999997,v,1,0.6161219000000528,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,48,2,194,0,1220.4995272,1221.4993180000006,1221.4993180000006,1221.4993180000006,1221.4993180000006,1221.4993180000006,1222.5007766000003,1222.5007766000003,x,1,0.7837536000001819,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-50,x,0,0,0,0,,,,,48,3,195,0,1223.3150005000002,1224.3146757999998,1224.3146757999998,1224.3146757999998,1224.3146757999998,1224.3146757999998,1225.3139524000003,1225.3139524000003,x,1,0.4784842000003664,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
50,c,0,0,0,0,,,,,49,0,196,2,1225.8144994999998,1226.8142461000002,1226.8142461000002,1226.8142461000002,1226.8142461000002,1226.8142461000002,1227.8124758999998,1227.8124758999998,c,1,0.5328870000007555,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,49,1,197,1,1228.3630589999998,1229.3638224000001,1229.3638224000001,1229.3638224000001,1229.3638224000001,1229.3638224000001,1230.3629365000002,1230.3629365000002,v,1,0.3525280999997449,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
-150,z,0,0,0,0,,,,,49,2,198,3,1230.7455018000005,1231.7456361,1231.7456361,1231.7456361,1231.7456361,1231.7456361,1232.7447315000004,1232.7447315000004,z,1,0.5247438000001239,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
150,v,0,0,0,0,,,,,49,3,199,1,1233.2948449,1234.2950741999998,1234.2950741999998,1234.2950741999998,1234.2950741999998,1234.2950741999998,1235.3104859,1235.3104859,v,1,0.8260522000005039,None,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,01,001,2023-10-09_13h15.54.320,motorsequencelearning,2023.1.3,59.82499991045621,
